project_id,bug_id,class,method,ncss_class,ncss_method,ccn
Csv,13,org.apache.commons.csv.CSVFormat,org.apache.commons.csv.CSVFormat.validate(),287,20,25
Csv,13,org.apache.commons.csv.CSVFormat,org.apache.commons.csv.CSVFormat.withCommentMarker(char),287,2,1
Csv,13,org.apache.commons.csv.CSVFormat,org.apache.commons.csv.CSVFormat.withCommentMarker(Character),287,4,3
Csv,13,org.apache.commons.csv.CSVFormat,org.apache.commons.csv.CSVFormat.withDelimiter(char),287,4,3
Csv,13,org.apache.commons.csv.CSVFormat,org.apache.commons.csv.CSVFormat.withEscape(char),287,2,1
Csv,13,org.apache.commons.csv.CSVFormat,org.apache.commons.csv.CSVFormat.withEscape(Character),287,4,3
Csv,13,org.apache.commons.csv.CSVFormat,org.apache.commons.csv.CSVFormat.withHeader(String),287,2,1
Csv,13,org.apache.commons.csv.CSVFormat,org.apache.commons.csv.CSVFormat.withHeader(ResultSet),287,2,2
Csv,13,org.apache.commons.csv.CSVFormat,org.apache.commons.csv.CSVFormat.withHeader(ResultSetMetaData),287,8,3
Csv,13,org.apache.commons.csv.CSVFormat,org.apache.commons.csv.CSVFormat.withHeaderComments(Object),287,2,1
Csv,13,org.apache.commons.csv.CSVFormat,org.apache.commons.csv.CSVFormat.withAllowMissingColumnNames(),287,2,1
Csv,13,org.apache.commons.csv.CSVFormat,org.apache.commons.csv.CSVFormat.withAllowMissingColumnNames(boolean),287,2,1
Csv,13,org.apache.commons.csv.CSVFormat,org.apache.commons.csv.CSVFormat.withIgnoreEmptyLines(),287,2,1
Csv,13,org.apache.commons.csv.CSVFormat,org.apache.commons.csv.CSVFormat.withIgnoreEmptyLines(boolean),287,2,1
Csv,13,org.apache.commons.csv.CSVFormat,org.apache.commons.csv.CSVFormat.withIgnoreSurroundingSpaces(),287,2,1
Csv,13,org.apache.commons.csv.CSVFormat,org.apache.commons.csv.CSVFormat.withIgnoreSurroundingSpaces(boolean),287,2,1
Csv,13,org.apache.commons.csv.CSVFormat,org.apache.commons.csv.CSVFormat.withIgnoreHeaderCase(),287,2,1
Csv,13,org.apache.commons.csv.CSVFormat,org.apache.commons.csv.CSVFormat.withIgnoreHeaderCase(boolean),287,2,1
Csv,13,org.apache.commons.csv.CSVFormat,org.apache.commons.csv.CSVFormat.withNullString(String),287,2,1
Csv,13,org.apache.commons.csv.CSVFormat,org.apache.commons.csv.CSVFormat.withQuote(char),287,2,1
Csv,13,org.apache.commons.csv.CSVFormat,org.apache.commons.csv.CSVFormat.withQuote(Character),287,4,3
Csv,13,org.apache.commons.csv.CSVFormat,org.apache.commons.csv.CSVFormat.withQuoteMode(QuoteMode),287,2,1
Csv,13,org.apache.commons.csv.CSVFormat,org.apache.commons.csv.CSVFormat.withRecordSeparator(char),287,2,1
Csv,13,org.apache.commons.csv.CSVFormat,org.apache.commons.csv.CSVFormat.withRecordSeparator(String),287,2,1
Csv,13,org.apache.commons.csv.CSVFormat,org.apache.commons.csv.CSVFormat.withSkipHeaderRecord(),287,2,1
Csv,13,org.apache.commons.csv.CSVFormat,org.apache.commons.csv.CSVFormat.withSkipHeaderRecord(boolean),287,2,1
Csv,13,org.apache.commons.csv.CSVPrinter,"org.apache.commons.csv.CSVPrinter.CSVPrinter(Appendable,CSVFormat)",184,11,6
Csv,13,org.apache.commons.csv.CSVPrinter,org.apache.commons.csv.CSVPrinter.close(),184,3,2
Csv,13,org.apache.commons.csv.CSVPrinter,org.apache.commons.csv.CSVPrinter.flush(),184,3,2
Csv,13,org.apache.commons.csv.CSVPrinter,org.apache.commons.csv.CSVPrinter.getOut(),184,2,1
Csv,13,org.apache.commons.csv.CSVPrinter,org.apache.commons.csv.CSVPrinter.print(Object),184,8,3
Csv,13,org.apache.commons.csv.CSVPrinter,"org.apache.commons.csv.CSVPrinter.print(Object,CharSequence,int,int)",184,11,4
Csv,13,org.apache.commons.csv.CSVPrinter,"org.apache.commons.csv.CSVPrinter.printAndEscape(CharSequence,int,int)",184,22,10
Csv,13,org.apache.commons.csv.CSVPrinter,"org.apache.commons.csv.CSVPrinter.printAndQuote(Object,CharSequence,int,int)",184,61,31
Csv,13,org.apache.commons.csv.CSVPrinter,org.apache.commons.csv.CSVPrinter.printComment(String),184,22,9
Csv,13,org.apache.commons.csv.CSVPrinter,org.apache.commons.csv.CSVPrinter.println(),184,5,2
Csv,13,org.apache.commons.csv.CSVPrinter,org.apache.commons.csv.CSVPrinter.printRecord(Iterable),184,4,2
Csv,13,org.apache.commons.csv.CSVPrinter,org.apache.commons.csv.CSVPrinter.printRecord(Object),184,4,2
Csv,13,org.apache.commons.csv.CSVPrinter,org.apache.commons.csv.CSVPrinter.printRecords(Iterable),184,9,4
Csv,13,org.apache.commons.csv.CSVPrinter,org.apache.commons.csv.CSVPrinter.printRecords(Object),184,9,4
Csv,13,org.apache.commons.csv.CSVPrinter,org.apache.commons.csv.CSVPrinter.printRecords(ResultSet),184,6,3
Csv,12,org.apache.commons.csv.CSVFormat,org.apache.commons.csv.CSVFormat.isLineBreak(char),236,2,2
Csv,12,org.apache.commons.csv.CSVFormat,org.apache.commons.csv.CSVFormat.isLineBreak(Character),236,2,2
Csv,12,org.apache.commons.csv.CSVFormat,org.apache.commons.csv.CSVFormat.newFormat(char),236,2,1
Csv,12,org.apache.commons.csv.CSVFormat,"org.apache.commons.csv.CSVFormat.CSVFormat(char,Character,QuoteMode,Character,Character,boolean,boolean,String,String,String[],boolean,boolean)",236,23,7
Csv,12,org.apache.commons.csv.CSVFormat,org.apache.commons.csv.CSVFormat.equals(Object),236,51,44
Csv,12,org.apache.commons.csv.CSVFormat,org.apache.commons.csv.CSVFormat.format(Object),236,6,4
Csv,12,org.apache.commons.csv.CSVFormat,org.apache.commons.csv.CSVFormat.getCommentMarker(),236,2,1
Csv,12,org.apache.commons.csv.CSVFormat,org.apache.commons.csv.CSVFormat.getDelimiter(),236,2,1
Csv,12,org.apache.commons.csv.CSVFormat,org.apache.commons.csv.CSVFormat.getEscapeCharacter(),236,2,1
Csv,12,org.apache.commons.csv.CSVFormat,org.apache.commons.csv.CSVFormat.getHeader(),236,2,2
Csv,12,org.apache.commons.csv.CSVFormat,org.apache.commons.csv.CSVFormat.getAllowMissingColumnNames(),236,2,1
Csv,12,org.apache.commons.csv.CSVFormat,org.apache.commons.csv.CSVFormat.getIgnoreEmptyLines(),236,2,1
Csv,12,org.apache.commons.csv.CSVFormat,org.apache.commons.csv.CSVFormat.getIgnoreSurroundingSpaces(),236,2,1
Csv,12,org.apache.commons.csv.CSVFormat,org.apache.commons.csv.CSVFormat.getNullString(),236,2,1
Csv,12,org.apache.commons.csv.CSVFormat,org.apache.commons.csv.CSVFormat.getQuoteCharacter(),236,2,1
Csv,12,org.apache.commons.csv.CSVFormat,org.apache.commons.csv.CSVFormat.getQuoteMode(),236,2,1
Csv,12,org.apache.commons.csv.CSVFormat,org.apache.commons.csv.CSVFormat.getRecordSeparator(),236,2,1
Csv,12,org.apache.commons.csv.CSVFormat,org.apache.commons.csv.CSVFormat.getSkipHeaderRecord(),236,2,1
Csv,12,org.apache.commons.csv.CSVFormat,org.apache.commons.csv.CSVFormat.hashCode(),236,15,10
Csv,12,org.apache.commons.csv.CSVFormat,org.apache.commons.csv.CSVFormat.isCommentMarkerSet(),236,2,1
Csv,12,org.apache.commons.csv.CSVFormat,org.apache.commons.csv.CSVFormat.isEscapeCharacterSet(),236,2,1
Csv,12,org.apache.commons.csv.CSVFormat,org.apache.commons.csv.CSVFormat.isNullStringSet(),236,2,1
Csv,12,org.apache.commons.csv.CSVFormat,org.apache.commons.csv.CSVFormat.isQuoteCharacterSet(),236,2,1
Csv,12,org.apache.commons.csv.CSVFormat,org.apache.commons.csv.CSVFormat.parse(Reader),236,2,1
Csv,12,org.apache.commons.csv.CSVFormat,org.apache.commons.csv.CSVFormat.print(Appendable),236,2,1
Csv,12,org.apache.commons.csv.CSVFormat,org.apache.commons.csv.CSVFormat.toString(),236,27,9
Csv,12,org.apache.commons.csv.CSVFormat,org.apache.commons.csv.CSVFormat.validate(),236,13,19
Csv,12,org.apache.commons.csv.CSVFormat,org.apache.commons.csv.CSVFormat.withCommentMarker(char),236,2,1
Csv,12,org.apache.commons.csv.CSVFormat,org.apache.commons.csv.CSVFormat.withCommentMarker(Character),236,4,3
Csv,12,org.apache.commons.csv.CSVFormat,org.apache.commons.csv.CSVFormat.withDelimiter(char),236,4,3
Csv,12,org.apache.commons.csv.CSVFormat,org.apache.commons.csv.CSVFormat.withEscape(char),236,2,1
Csv,12,org.apache.commons.csv.CSVFormat,org.apache.commons.csv.CSVFormat.withEscape(Character),236,4,3
Csv,12,org.apache.commons.csv.CSVFormat,org.apache.commons.csv.CSVFormat.withHeader(String),236,2,1
Csv,12,org.apache.commons.csv.CSVFormat,org.apache.commons.csv.CSVFormat.withAllowMissingColumnNames(boolean),236,2,1
Csv,12,org.apache.commons.csv.CSVFormat,org.apache.commons.csv.CSVFormat.withIgnoreEmptyLines(boolean),236,2,1
Csv,12,org.apache.commons.csv.CSVFormat,org.apache.commons.csv.CSVFormat.withIgnoreSurroundingSpaces(boolean),236,2,1
Csv,12,org.apache.commons.csv.CSVFormat,org.apache.commons.csv.CSVFormat.withNullString(String),236,2,1
Csv,12,org.apache.commons.csv.CSVFormat,org.apache.commons.csv.CSVFormat.withQuote(char),236,2,1
Csv,12,org.apache.commons.csv.CSVFormat,org.apache.commons.csv.CSVFormat.withQuote(Character),236,4,3
Csv,12,org.apache.commons.csv.CSVFormat,org.apache.commons.csv.CSVFormat.withQuoteMode(QuoteMode),236,2,1
Csv,12,org.apache.commons.csv.CSVFormat,org.apache.commons.csv.CSVFormat.withRecordSeparator(char),236,2,1
Csv,12,org.apache.commons.csv.CSVFormat,org.apache.commons.csv.CSVFormat.withRecordSeparator(String),236,2,1
Csv,12,org.apache.commons.csv.CSVFormat,org.apache.commons.csv.CSVFormat.withSkipHeaderRecord(boolean),236,2,1
Csv,11,org.apache.commons.csv.CSVParser,"org.apache.commons.csv.CSVParser.parse(File,Charset,CSVFormat)",134,4,1
Csv,11,org.apache.commons.csv.CSVParser,"org.apache.commons.csv.CSVParser.parse(String,CSVFormat)",134,4,1
Csv,11,org.apache.commons.csv.CSVParser,"org.apache.commons.csv.CSVParser.parse(URL,Charset,CSVFormat)",134,5,1
Csv,11,org.apache.commons.csv.CSVParser,"org.apache.commons.csv.CSVParser.CSVParser(Reader,CSVFormat)",134,6,1
Csv,11,org.apache.commons.csv.CSVParser,org.apache.commons.csv.CSVParser.addRecordValue(),134,7,3
Csv,11,org.apache.commons.csv.CSVParser,org.apache.commons.csv.CSVParser.close(),134,3,2
Csv,11,org.apache.commons.csv.CSVParser,org.apache.commons.csv.CSVParser.getCurrentLineNumber(),134,2,1
Csv,11,org.apache.commons.csv.CSVParser,org.apache.commons.csv.CSVParser.getHeaderMap(),134,2,2
Csv,11,org.apache.commons.csv.CSVParser,org.apache.commons.csv.CSVParser.getRecordNumber(),134,2,1
Csv,11,org.apache.commons.csv.CSVParser,org.apache.commons.csv.CSVParser.getRecords(),134,2,1
Csv,11,org.apache.commons.csv.CSVParser,org.apache.commons.csv.CSVParser.getRecords(T),134,5,2
Csv,11,org.apache.commons.csv.CSVParser,org.apache.commons.csv.CSVParser.initializeHeader(),134,23,12
Csv,11,org.apache.commons.csv.CSVParser,org.apache.commons.csv.CSVParser.isClosed(),134,2,1
Csv,11,org.apache.commons.csv.CSVParser,org.apache.commons.csv.CSVParser.Iterator$1.getNextRecord(),134,4,4
Csv,11,org.apache.commons.csv.CSVParser,org.apache.commons.csv.CSVParser.Iterator$1.hasNext(),134,6,4
Csv,11,org.apache.commons.csv.CSVParser,org.apache.commons.csv.CSVParser.Iterator$1.next(),134,10,6
Csv,11,org.apache.commons.csv.CSVParser,org.apache.commons.csv.CSVParser.Iterator$1.remove(),134,2,2
Csv,11,org.apache.commons.csv.CSVParser,org.apache.commons.csv.CSVParser.iterator(),134,25,1
Csv,11,org.apache.commons.csv.CSVParser,org.apache.commons.csv.CSVParser.nextRecord(),134,35,13
Csv,10,org.apache.commons.csv.CSVPrinter,"org.apache.commons.csv.CSVPrinter.CSVPrinter(Appendable,CSVFormat)",179,6,1
Csv,10,org.apache.commons.csv.CSVPrinter,org.apache.commons.csv.CSVPrinter.close(),179,3,2
Csv,10,org.apache.commons.csv.CSVPrinter,org.apache.commons.csv.CSVPrinter.flush(),179,3,2
Csv,10,org.apache.commons.csv.CSVPrinter,org.apache.commons.csv.CSVPrinter.print(Object),179,8,3
Csv,10,org.apache.commons.csv.CSVPrinter,"org.apache.commons.csv.CSVPrinter.print(Object,CharSequence,int,int)",179,11,4
Csv,10,org.apache.commons.csv.CSVPrinter,"org.apache.commons.csv.CSVPrinter.printAndEscape(CharSequence,int,int)",179,22,10
Csv,10,org.apache.commons.csv.CSVPrinter,"org.apache.commons.csv.CSVPrinter.printAndQuote(Object,CharSequence,int,int)",179,61,31
Csv,10,org.apache.commons.csv.CSVPrinter,org.apache.commons.csv.CSVPrinter.printComment(String),179,22,9
Csv,10,org.apache.commons.csv.CSVPrinter,org.apache.commons.csv.CSVPrinter.println(),179,5,2
Csv,10,org.apache.commons.csv.CSVPrinter,org.apache.commons.csv.CSVPrinter.printRecord(Iterable),179,4,2
Csv,10,org.apache.commons.csv.CSVPrinter,org.apache.commons.csv.CSVPrinter.printRecord(Object),179,4,2
Csv,10,org.apache.commons.csv.CSVPrinter,org.apache.commons.csv.CSVPrinter.printRecords(Iterable),179,9,4
Csv,10,org.apache.commons.csv.CSVPrinter,org.apache.commons.csv.CSVPrinter.printRecords(Object[]),179,9,4
Csv,10,org.apache.commons.csv.CSVPrinter,org.apache.commons.csv.CSVPrinter.printRecords(ResultSet),179,6,3
Csv,10,org.apache.commons.csv.CSVPrinter,org.apache.commons.csv.CSVPrinter.getOut(),179,2,1
Csv,9,org.apache.commons.csv.CSVRecord,"org.apache.commons.csv.CSVRecord.CSVRecord(String[],Integer,String,long)",53,5,2
Csv,9,org.apache.commons.csv.CSVRecord,org.apache.commons.csv.CSVRecord.get(Enum),53,2,1
Csv,9,org.apache.commons.csv.CSVRecord,org.apache.commons.csv.CSVRecord.get(int),53,2,1
Csv,9,org.apache.commons.csv.CSVRecord,org.apache.commons.csv.CSVRecord.get(String),53,9,8
Csv,9,org.apache.commons.csv.CSVRecord,org.apache.commons.csv.CSVRecord.getComment(),53,2,1
Csv,9,org.apache.commons.csv.CSVRecord,org.apache.commons.csv.CSVRecord.getRecordNumber(),53,2,1
Csv,9,org.apache.commons.csv.CSVRecord,org.apache.commons.csv.CSVRecord.isConsistent(),53,2,2
Csv,9,org.apache.commons.csv.CSVRecord,org.apache.commons.csv.CSVRecord.isMapped(String),53,2,2
Csv,9,org.apache.commons.csv.CSVRecord,org.apache.commons.csv.CSVRecord.isSet(String),53,2,2
Csv,9,org.apache.commons.csv.CSVRecord,org.apache.commons.csv.CSVRecord.iterator(),53,2,1
Csv,9,org.apache.commons.csv.CSVRecord,org.apache.commons.csv.CSVRecord.putIn(M),53,6,3
Csv,9,org.apache.commons.csv.CSVRecord,org.apache.commons.csv.CSVRecord.size(),53,2,1
Csv,9,org.apache.commons.csv.CSVRecord,org.apache.commons.csv.CSVRecord.toList(),53,2,1
Csv,9,org.apache.commons.csv.CSVRecord,org.apache.commons.csv.CSVRecord.toMap(),53,2,1
Csv,9,org.apache.commons.csv.CSVRecord,org.apache.commons.csv.CSVRecord.toString(),53,2,1
Csv,9,org.apache.commons.csv.CSVRecord,org.apache.commons.csv.CSVRecord.values(),53,2,1
Csv,8,org.apache.commons.csv.CSVFormat,org.apache.commons.csv.CSVFormat.isLineBreak(char),228,2,2
Csv,8,org.apache.commons.csv.CSVFormat,org.apache.commons.csv.CSVFormat.isLineBreak(Character),228,2,2
Csv,8,org.apache.commons.csv.CSVFormat,org.apache.commons.csv.CSVFormat.newFormat(char),228,2,1
Csv,8,org.apache.commons.csv.CSVFormat,"org.apache.commons.csv.CSVFormat.CSVFormat(char,Character,Quote,Character,Character,boolean,boolean,String,String,String[],boolean)",228,17,4
Csv,8,org.apache.commons.csv.CSVFormat,org.apache.commons.csv.CSVFormat.equals(Object),228,51,44
Csv,8,org.apache.commons.csv.CSVFormat,org.apache.commons.csv.CSVFormat.format(Object),228,6,4
Csv,8,org.apache.commons.csv.CSVFormat,org.apache.commons.csv.CSVFormat.getCommentStart(),228,2,1
Csv,8,org.apache.commons.csv.CSVFormat,org.apache.commons.csv.CSVFormat.getDelimiter(),228,2,1
Csv,8,org.apache.commons.csv.CSVFormat,org.apache.commons.csv.CSVFormat.getEscape(),228,2,1
Csv,8,org.apache.commons.csv.CSVFormat,org.apache.commons.csv.CSVFormat.getHeader(),228,2,2
Csv,8,org.apache.commons.csv.CSVFormat,org.apache.commons.csv.CSVFormat.getIgnoreEmptyLines(),228,2,1
Csv,8,org.apache.commons.csv.CSVFormat,org.apache.commons.csv.CSVFormat.getIgnoreSurroundingSpaces(),228,2,1
Csv,8,org.apache.commons.csv.CSVFormat,org.apache.commons.csv.CSVFormat.getNullString(),228,2,1
Csv,8,org.apache.commons.csv.CSVFormat,org.apache.commons.csv.CSVFormat.getQuoteChar(),228,2,1
Csv,8,org.apache.commons.csv.CSVFormat,org.apache.commons.csv.CSVFormat.getQuotePolicy(),228,2,1
Csv,8,org.apache.commons.csv.CSVFormat,org.apache.commons.csv.CSVFormat.getRecordSeparator(),228,2,1
Csv,8,org.apache.commons.csv.CSVFormat,org.apache.commons.csv.CSVFormat.getSkipHeaderRecord(),228,2,1
Csv,8,org.apache.commons.csv.CSVFormat,org.apache.commons.csv.CSVFormat.hashCode(),228,15,10
Csv,8,org.apache.commons.csv.CSVFormat,org.apache.commons.csv.CSVFormat.isCommentingEnabled(),228,2,1
Csv,8,org.apache.commons.csv.CSVFormat,org.apache.commons.csv.CSVFormat.isEscaping(),228,2,1
Csv,8,org.apache.commons.csv.CSVFormat,org.apache.commons.csv.CSVFormat.isNullHandling(),228,2,1
Csv,8,org.apache.commons.csv.CSVFormat,org.apache.commons.csv.CSVFormat.isQuoting(),228,2,1
Csv,8,org.apache.commons.csv.CSVFormat,org.apache.commons.csv.CSVFormat.parse(Reader),228,2,1
Csv,8,org.apache.commons.csv.CSVFormat,org.apache.commons.csv.CSVFormat.toString(),228,27,9
Csv,8,org.apache.commons.csv.CSVFormat,org.apache.commons.csv.CSVFormat.validate(),228,18,22
Csv,8,org.apache.commons.csv.CSVFormat,org.apache.commons.csv.CSVFormat.withCommentStart(char),228,2,1
Csv,8,org.apache.commons.csv.CSVFormat,org.apache.commons.csv.CSVFormat.withCommentStart(Character),228,4,3
Csv,8,org.apache.commons.csv.CSVFormat,org.apache.commons.csv.CSVFormat.withDelimiter(char),228,4,3
Csv,8,org.apache.commons.csv.CSVFormat,org.apache.commons.csv.CSVFormat.withEscape(char),228,2,1
Csv,8,org.apache.commons.csv.CSVFormat,org.apache.commons.csv.CSVFormat.withEscape(Character),228,4,3
Csv,8,org.apache.commons.csv.CSVFormat,org.apache.commons.csv.CSVFormat.withHeader(String),228,2,1
Csv,8,org.apache.commons.csv.CSVFormat,org.apache.commons.csv.CSVFormat.withIgnoreEmptyLines(boolean),228,2,1
Csv,8,org.apache.commons.csv.CSVFormat,org.apache.commons.csv.CSVFormat.withIgnoreSurroundingSpaces(boolean),228,2,1
Csv,8,org.apache.commons.csv.CSVFormat,org.apache.commons.csv.CSVFormat.withNullString(String),228,2,1
Csv,8,org.apache.commons.csv.CSVFormat,org.apache.commons.csv.CSVFormat.withQuoteChar(char),228,2,1
Csv,8,org.apache.commons.csv.CSVFormat,org.apache.commons.csv.CSVFormat.withQuoteChar(Character),228,4,3
Csv,8,org.apache.commons.csv.CSVFormat,org.apache.commons.csv.CSVFormat.withQuotePolicy(Quote),228,2,1
Csv,8,org.apache.commons.csv.CSVFormat,org.apache.commons.csv.CSVFormat.withRecordSeparator(char),228,2,1
Csv,8,org.apache.commons.csv.CSVFormat,org.apache.commons.csv.CSVFormat.withRecordSeparator(String),228,2,1
Csv,8,org.apache.commons.csv.CSVFormat,org.apache.commons.csv.CSVFormat.withSkipHeaderRecord(boolean),228,2,1
Csv,7,org.apache.commons.csv.CSVParser,"org.apache.commons.csv.CSVParser.parse(File,CSVFormat)",130,4,1
Csv,7,org.apache.commons.csv.CSVParser,"org.apache.commons.csv.CSVParser.parse(String,CSVFormat)",130,4,1
Csv,7,org.apache.commons.csv.CSVParser,"org.apache.commons.csv.CSVParser.parse(URL,Charset,CSVFormat)",130,5,1
Csv,7,org.apache.commons.csv.CSVParser,"org.apache.commons.csv.CSVParser.CSVParser(Reader,CSVFormat)",130,7,1
Csv,7,org.apache.commons.csv.CSVParser,org.apache.commons.csv.CSVParser.addRecordValue(),130,7,3
Csv,7,org.apache.commons.csv.CSVParser,org.apache.commons.csv.CSVParser.close(),130,3,2
Csv,7,org.apache.commons.csv.CSVParser,org.apache.commons.csv.CSVParser.getCurrentLineNumber(),130,2,1
Csv,7,org.apache.commons.csv.CSVParser,org.apache.commons.csv.CSVParser.getHeaderMap(),130,2,2
Csv,7,org.apache.commons.csv.CSVParser,org.apache.commons.csv.CSVParser.getRecordNumber(),130,2,1
Csv,7,org.apache.commons.csv.CSVParser,org.apache.commons.csv.CSVParser.getRecords(),130,2,1
Csv,7,org.apache.commons.csv.CSVParser,org.apache.commons.csv.CSVParser.getRecords(T),130,5,2
Csv,7,org.apache.commons.csv.CSVParser,org.apache.commons.csv.CSVParser.initializeHeader(),130,18,7
Csv,7,org.apache.commons.csv.CSVParser,org.apache.commons.csv.CSVParser.isClosed(),130,2,1
Csv,7,org.apache.commons.csv.CSVParser,org.apache.commons.csv.CSVParser.Iterator$1.getNextRecord(),130,4,4
Csv,7,org.apache.commons.csv.CSVParser,org.apache.commons.csv.CSVParser.Iterator$1.hasNext(),130,6,4
Csv,7,org.apache.commons.csv.CSVParser,org.apache.commons.csv.CSVParser.Iterator$1.next(),130,10,6
Csv,7,org.apache.commons.csv.CSVParser,org.apache.commons.csv.CSVParser.Iterator$1.remove(),130,2,2
Csv,7,org.apache.commons.csv.CSVParser,org.apache.commons.csv.CSVParser.iterator(),130,25,1
Csv,7,org.apache.commons.csv.CSVParser,org.apache.commons.csv.CSVParser.nextRecord(),130,35,13
