"","project_id","bug_id","target_class","execution_id","objective","objective_type","called","activated","useful","ff_eval"
"900797","Time",7,"org.joda.time.format.DateTimeFormatter",12,"org.joda.time.format.DateTimeFormatter.parseMutableDateTime(Ljava/lang/String;)Lorg/joda/time/MutableDateTime;: I54 Branch 38 IFEQ L903 - false","Branch",67,0,0,"1190"
"900798","Time",7,"org.joda.time.format.DateTimeFormatter",12,"org.joda.time.format.DateTimeFormatter.print(Lorg/joda/time/ReadablePartial;)Ljava/lang/String;: root-Branch","Branch",181,0,0,"745"
"900799","Time",7,"org.joda.time.format.DateTimeFormatter",12,"org.joda.time.format.DateTimeFormatter.printTo(Ljava/lang/StringBuffer;Lorg/joda/time/ReadableInstant;)V: root-Branch","Branch",22,0,0,"4050"
"900800","Time",7,"org.joda.time.format.DateTimeFormatter",12,"org.joda.time.format.DateTimeFormatter.parseInto(Lorg/joda/time/ReadWritableInstant;Ljava/lang/String;I)I: I98 Branch 21 IFNULL L716 - false","Branch",4865,0,0,"9401"
"900801","Time",7,"org.joda.time.format.DateTimeFormatter",12,"org.joda.time.format.DateTimeFormatter.printTo(Ljava/io/Writer;Lorg/joda/time/ReadableInstant;)V: root-Branch","Branch",181,0,0,"158"
"900802","Time",7,"org.joda.time.format.DateTimeFormatter",12,"org.joda.time.format.DateTimeFormatter.parseMutableDateTime(Ljava/lang/String;)Lorg/joda/time/MutableDateTime;: I42 Branch 37 IF_ICMPLT L901 - true","Branch",334,0,0,"1412"
"900803","Time",7,"org.joda.time.format.DateTimeFormatter",12,"org.joda.time.format.DateTimeFormatter.parseInto(Lorg/joda/time/ReadWritableInstant;Ljava/lang/String;I)I: I122 Branch 22 IFNULL L720 - true","Branch",41944,35711,19720,"61570"
"900804","Time",7,"org.joda.time.format.DateTimeFormatter",12,"org.joda.time.format.DateTimeFormatter.printTo(Ljava/lang/StringBuffer;JLorg/joda/time/Chronology;)V: I36 Branch 14 IFGE L627 - false","Branch",978,0,0,"4744"
"900805","Time",7,"org.joda.time.format.DateTimeFormatter",12,"org.joda.time.format.DateTimeFormatter.printTo(Ljava/lang/Appendable;Lorg/joda/time/ReadablePartial;)V: Line 570","Line",181,0,0,"115"
"900806","Time",7,"org.joda.time.format.DateTimeFormatter",12,"org.joda.time.format.DateTimeFormatter.printTo(Ljava/lang/Appendable;Lorg/joda/time/ReadablePartial;)V: Line 571","Line",181,0,0,"115"
"900807","Time",7,"org.joda.time.format.DateTimeFormatter",12,"org.joda.time.format.DateTimeFormatter.getChronolgy()Lorg/joda/time/Chronology;: root-Branch","Branch",181,0,0,"181"
"900808","Time",7,"org.joda.time.format.DateTimeFormatter",12,"org.joda.time.format.DateTimeFormatter.parseMutableDateTime(Ljava/lang/String;)Lorg/joda/time/MutableDateTime;: Line 919","Line",61,0,0,"112"
"900809","Time",7,"org.joda.time.format.DateTimeFormatter",12,"org.joda.time.format.DateTimeFormatter.printTo(Ljava/lang/Appendable;Lorg/joda/time/ReadableInstant;)V: root-Branch","Branch",1911,0,0,"1250"
"900810","Time",7,"org.joda.time.format.DateTimeFormatter",12,"org.joda.time.format.DateTimeFormatter.parseLocalDateTime(Ljava/lang/String;)Lorg/joda/time/LocalDateTime;: I43 Branch 27 IF_ICMPLT L815 - true","Branch",76,0,0,"557"
"900811","Time",7,"org.joda.time.format.DateTimeFormatter",12,"org.joda.time.format.DateTimeFormatter.getChronolgy()Lorg/joda/time/Chronology;: Line 282","Line",181,0,0,"158"
"900812","Time",7,"org.joda.time.format.DateTimeFormatter",12,"org.joda.time.format.DateTimeFormatter.parseInto(Lorg/joda/time/ReadWritableInstant;Ljava/lang/String;I)I: Line 701","Line",468,0,0,"301"
"900813","Time",7,"org.joda.time.format.DateTimeFormatter",12,"org.joda.time.format.DateTimeFormatter.parseInto(Lorg/joda/time/ReadWritableInstant;Ljava/lang/String;I)I: Line 702","Line",468,0,0,"301"
"900814","Time",7,"org.joda.time.format.DateTimeFormatter",12,"org.joda.time.format.DateTimeFormatter.parseLocalDateTime(Ljava/lang/String;)Lorg/joda/time/LocalDateTime;: I37 Branch 26 IFLT L814 - false","Branch",4,0,0,"4496"
"900815","Time",7,"org.joda.time.format.DateTimeFormatter",12,"org.joda.time.format.DateTimeFormatter.isPrinter()Z: Line 147","Line",85,0,0,"96"
"900816","Time",7,"org.joda.time.format.DateTimeFormatter",12,"org.joda.time.format.DateTimeFormatter.printTo(Ljava/lang/StringBuffer;Lorg/joda/time/ReadablePartial;)V: I8 Branch 12 IFNONNULL L536 - false","Branch",281,0,0,"876"
"900817","Time",7,"org.joda.time.format.DateTimeFormatter",12,"org.joda.time.format.DateTimeFormatter.printTo(Ljava/io/Writer;J)V: root-Branch","Branch",85,0,0,"4850"
"900818","Time",7,"org.joda.time.format.DateTimeFormatter",12,"org.joda.time.format.DateTimeFormatter.printTo(Ljava/io/Writer;Lorg/joda/time/ReadableInstant;)V: Line 476","Line",181,0,0,"114"
"900819","Time",7,"org.joda.time.format.DateTimeFormatter",12,"org.joda.time.format.DateTimeFormatter.printTo(Ljava/io/Writer;Lorg/joda/time/ReadableInstant;)V: Line 474","Line",181,0,0,"114"
"900820","Time",7,"org.joda.time.format.DateTimeFormatter",12,"org.joda.time.format.DateTimeFormatter.parseMutableDateTime(Ljava/lang/String;)Lorg/joda/time/MutableDateTime;: Line 895","Line",181,0,0,"124"
"900821","Time",7,"org.joda.time.format.DateTimeFormatter",12,"org.joda.time.format.DateTimeFormatter.parseMutableDateTime(Ljava/lang/String;)Lorg/joda/time/MutableDateTime;: I57 Branch 39 IFNULL L903 - false","Branch",4059,0,0,"9330"
"900822","Time",7,"org.joda.time.format.DateTimeFormatter",12,"org.joda.time.format.DateTimeFormatter.parseInto(Lorg/joda/time/ReadWritableInstant;Ljava/lang/String;I)I: I139 Branch 23 IFNULL L724 - false","Branch",229,0,0,"697"
"900823","Time",7,"org.joda.time.format.DateTimeFormatter",12,"org.joda.time.format.DateTimeFormatter.printTo(Ljava/io/Writer;Lorg/joda/time/ReadableInstant;)V: Line 475","Line",181,0,0,"114"
"900824","Time",7,"org.joda.time.format.DateTimeFormatter",12,"org.joda.time.format.DateTimeFormatter.withPivotYear(Ljava/lang/Integer;)Lorg/joda/time/format/DateTimeFormatter;: I13 Branch 11 IFEQ L369 - true","Branch",192,0,0,"1000"
"900825","Time",7,"org.joda.time.format.DateTimeFormatter",12,"org.joda.time.format.DateTimeFormatter.parseMutableDateTime(Ljava/lang/String;)Lorg/joda/time/MutableDateTime;: I57 Branch 39 IFNULL L903 - true","Branch",67,0,0,"1172"
"900826","Time",7,"org.joda.time.format.DateTimeFormatter",12,"org.joda.time.format.DateTimeFormatter.printTo(Ljava/io/Writer;Lorg/joda/time/ReadableInstant;)V: Line 473","Line",181,0,0,"114"
"900827","Time",7,"org.joda.time.format.DateTimeFormatter",12,"org.joda.time.format.DateTimeFormatter.printTo(Ljava/io/Writer;J)V: Line 509","Line",85,0,0,"85"
"900828","Time",7,"org.joda.time.format.DateTimeFormatter",12,"org.joda.time.format.DateTimeFormatter.print(Lorg/joda/time/ReadableInstant;)Ljava/lang/String;: Line 584","Line",22,0,0,"59"
"900829","Time",7,"org.joda.time.format.DateTimeFormatter",12,"org.joda.time.format.DateTimeFormatter.withLocale(Ljava/util/Locale;)Lorg/joda/time/format/DateTimeFormatter;: I12 Branch 5 IFEQ L190 - false","Branch",46512,41310,5957,"61771"
"900830","Time",7,"org.joda.time.format.DateTimeFormatter",12,"org.joda.time.format.DateTimeFormatter.parseLocalDateTime(Ljava/lang/String;)Lorg/joda/time/LocalDateTime;: I43 Branch 27 IF_ICMPLT L815 - false","Branch",13,0,0,"4270"
"900831","Time",7,"org.joda.time.format.DateTimeFormatter",12,"org.joda.time.format.DateTimeFormatter.printTo(Ljava/io/Writer;J)V: Line 510","Line",85,0,0,"85"
"900832","Time",7,"org.joda.time.format.DateTimeFormatter",12,"org.joda.time.format.DateTimeFormatter.withZone(Lorg/joda/time/DateTimeZone;)Lorg/joda/time/format/DateTimeFormatter;: I5 Branch 8 IF_ACMPNE L322 - false","Branch",85,0,0,"759"
"900833","Time",7,"org.joda.time.format.DateTimeFormatter",12,"org.joda.time.format.DateTimeFormatter.parseInto(Lorg/joda/time/ReadWritableInstant;Ljava/lang/String;I)I: I8 Branch 19 IFNONNULL L702 - false","Branch",562,0,0,"2926"
"900834","Time",7,"org.joda.time.format.DateTimeFormatter",12,"org.joda.time.format.DateTimeFormatter.printTo(Ljava/lang/StringBuffer;Lorg/joda/time/ReadableInstant;)V: Line 461","Line",22,0,0,"59"
"900835","Time",7,"org.joda.time.format.DateTimeFormatter",12,"org.joda.time.format.DateTimeFormatter.printTo(Ljava/lang/StringBuffer;Lorg/joda/time/ReadableInstant;)V: Line 462","Line",22,0,0,"59"
"900836","Time",7,"org.joda.time.format.DateTimeFormatter",12,"org.joda.time.format.DateTimeFormatter.print(Lorg/joda/time/ReadableInstant;)Ljava/lang/String;: Line 585","Line",22,0,0,"59"
"900837","Time",7,"org.joda.time.format.DateTimeFormatter",12,"org.joda.time.format.DateTimeFormatter.printTo(Ljava/lang/StringBuffer;Lorg/joda/time/ReadableInstant;)V: Line 463","Line",22,0,0,"59"
"900838","Time",7,"org.joda.time.format.DateTimeFormatter",12,"org.joda.time.format.DateTimeFormatter.print(Lorg/joda/time/ReadableInstant;)Ljava/lang/String;: Line 586","Line",22,0,0,"59"
"900839","Time",7,"org.joda.time.format.DateTimeFormatter",12,"org.joda.time.format.DateTimeFormatter.printTo(Ljava/lang/StringBuffer;Lorg/joda/time/ReadableInstant;)V: Line 464","Line",22,0,0,"59"
"900840","Time",7,"org.joda.time.format.DateTimeFormatter",12,"org.joda.time.format.DateTimeFormatter.withPivotYear(Ljava/lang/Integer;)Lorg/joda/time/format/DateTimeFormatter;: I13 Branch 11 IFEQ L369 - false","Branch",262,0,0,"933"
"900841","Time",7,"org.joda.time.format.DateTimeFormatter",12,"org.joda.time.format.DateTimeFormatter.parseMutableDateTime(Ljava/lang/String;)Lorg/joda/time/MutableDateTime;: Line 900","Line",181,0,0,"124"
"900842","Time",7,"org.joda.time.format.DateTimeFormatter",12,"org.joda.time.format.DateTimeFormatter.parseLocalDateTime(Ljava/lang/String;)Lorg/joda/time/LocalDateTime;: I55 Branch 28 IFNULL L817 - false","Branch",1670,0,0,"4831"
"900843","Time",7,"org.joda.time.format.DateTimeFormatter",12,"org.joda.time.format.DateTimeFormatter.parseInto(Lorg/joda/time/ReadWritableInstant;Ljava/lang/String;I)I: I95 Branch 20 IFEQ L716 - false","Branch",141,0,0,"750"
"900844","Time",7,"org.joda.time.format.DateTimeFormatter",12,"org.joda.time.format.DateTimeFormatter.getZone()Lorg/joda/time/DateTimeZone;: root-Branch","Branch",22,0,0,"120"
"900845","Time",7,"org.joda.time.format.DateTimeFormatter",12,"org.joda.time.format.DateTimeFormatter.parseMutableDateTime(Ljava/lang/String;)Lorg/joda/time/MutableDateTime;: Line 897","Line",181,0,0,"124"
"900846","Time",7,"org.joda.time.format.DateTimeFormatter",12,"org.joda.time.format.DateTimeFormatter.parseMutableDateTime(Ljava/lang/String;)Lorg/joda/time/MutableDateTime;: Line 899","Line",181,0,0,"124"
"900847","Time",7,"org.joda.time.format.DateTimeFormatter",12,"org.joda.time.format.DateTimeFormatter.parseInto(Lorg/joda/time/ReadWritableInstant;Ljava/lang/String;I)I: I8 Branch 19 IFNONNULL L702 - true","Branch",468,0,0,"6651"
"900848","Time",7,"org.joda.time.format.DateTimeFormatter",12,"org.joda.time.format.DateTimeFormatter.parseMutableDateTime(Ljava/lang/String;)Lorg/joda/time/MutableDateTime;: Line 898","Line",181,0,0,"124"
"900849","Time",7,"org.joda.time.format.DateTimeFormatter",12,"org.joda.time.format.DateTimeFormatter.parseLocalDateTime(Ljava/lang/String;)Lorg/joda/time/LocalDateTime;: I79 Branch 29 IFNULL L821 - true","Branch",28179,24510,19077,"61802"
"900850","Time",7,"org.joda.time.format.DateTimeFormatter",12,"org.joda.time.format.DateTimeFormatter.parseMutableDateTime(Ljava/lang/String;)Lorg/joda/time/MutableDateTime;: I36 Branch 36 IFLT L900 - true","Branch",241,0,0,"4426"
"900851","Time",7,"org.joda.time.format.DateTimeFormatter",12,"org.joda.time.format.DateTimeFormatter.parseMutableDateTime(Ljava/lang/String;)Lorg/joda/time/MutableDateTime;: I36 Branch 36 IFLT L900 - false","Branch",181,0,0,"7987"
"900852","Time",7,"org.joda.time.format.DateTimeFormatter",12,"org.joda.time.format.DateTimeFormatter.parseLocalTime(Ljava/lang/String;)Lorg/joda/time/LocalTime;: root-Branch","Branch",181,0,0,"3378"
"900853","Time",7,"org.joda.time.format.DateTimeFormatter",12,"org.joda.time.format.DateTimeFormatter.isOffsetParsed()Z: root-Branch","Branch",85,0,0,"101"
"900854","Time",7,"org.joda.time.format.DateTimeFormatter",12,"org.joda.time.format.DateTimeFormatter.parseLocalTime(Ljava/lang/String;)Lorg/joda/time/LocalTime;: Line 791","Line",181,0,0,"159"
"900855","Time",7,"org.joda.time.format.DateTimeFormatter",12,"org.joda.time.format.DateTimeFormatter.parseDateTime(Ljava/lang/String;)Lorg/joda/time/DateTime;: I42 Branch 31 IF_ICMPLT L856 - false","Branch",64,0,0,"5303"
"900856","Time",7,"org.joda.time.format.DateTimeFormatter",12,"org.joda.time.format.DateTimeFormatter.parseDateTime(Ljava/lang/String;)Lorg/joda/time/DateTime;: I42 Branch 31 IF_ICMPLT L856 - true","Branch",560,0,0,"1926"
"900857","Time",7,"org.joda.time.format.DateTimeFormatter",12,"org.joda.time.format.DateTimeFormatter.printTo(Ljava/lang/Appendable;Lorg/joda/time/ReadablePartial;)V: root-Branch","Branch",181,0,0,"167"
"900858","Time",7,"org.joda.time.format.DateTimeFormatter",12,"org.joda.time.format.DateTimeFormatter.printTo(Ljava/io/Writer;JLorg/joda/time/Chronology;)V: Line 637","Line",85,0,0,"85"
"900859","Time",7,"org.joda.time.format.DateTimeFormatter",12,"org.joda.time.format.DateTimeFormatter.printTo(Ljava/io/Writer;JLorg/joda/time/Chronology;)V: Line 638","Line",85,0,0,"85"
"900860","Time",7,"org.joda.time.format.DateTimeFormatter",12,"org.joda.time.format.DateTimeFormatter.printTo(Ljava/io/Writer;Lorg/joda/time/ReadablePartial;)V: Line 553","Line",1164,0,0,"794"
"900861","Time",7,"org.joda.time.format.DateTimeFormatter",12,"org.joda.time.format.DateTimeFormatter.printTo(Ljava/io/Writer;Lorg/joda/time/ReadablePartial;)V: Line 552","Line",1045,0,0,"552"
"900862","Time",7,"org.joda.time.format.DateTimeFormatter",12,"org.joda.time.format.DateTimeFormatter.parseDateTime(Ljava/lang/String;)Lorg/joda/time/DateTime;: I54 Branch 32 IFEQ L858 - false","Branch",21,0,0,"635"
"900863","Time",7,"org.joda.time.format.DateTimeFormatter",12,"org.joda.time.format.DateTimeFormatter.printTo(Ljava/io/Writer;JLorg/joda/time/Chronology;)V: Line 641","Line",85,0,0,"85"
"900864","Time",7,"org.joda.time.format.DateTimeFormatter",12,"org.joda.time.format.DateTimeFormatter.printTo(Ljava/io/Writer;JLorg/joda/time/Chronology;)V: Line 642","Line",85,0,0,"85"
"900865","Time",7,"org.joda.time.format.DateTimeFormatter",12,"org.joda.time.format.DateTimeFormatter.print(Lorg/joda/time/ReadableInstant;)Ljava/lang/String;: root-Branch","Branch",22,0,0,"4037"
"900866","Time",7,"org.joda.time.format.DateTimeFormatter",12,"org.joda.time.format.DateTimeFormatter.isPrinter()Z: I4 Branch 1 IFNULL L147 - false","Branch",85,0,0,"231"
"900867","Time",7,"org.joda.time.format.DateTimeFormatter",12,"org.joda.time.format.DateTimeFormatter.printTo(Ljava/io/Writer;JLorg/joda/time/Chronology;)V: Line 643","Line",85,0,0,"85"
"900868","Time",7,"org.joda.time.format.DateTimeFormatter",12,"org.joda.time.format.DateTimeFormatter.printTo(Ljava/io/Writer;JLorg/joda/time/Chronology;)V: Line 644","Line",85,0,0,"85"
"900869","Time",7,"org.joda.time.format.DateTimeFormatter",12,"org.joda.time.format.DateTimeFormatter.printTo(Ljava/io/Writer;JLorg/joda/time/Chronology;)V: Line 650","Line",85,0,0,"85"
"900870","Time",7,"org.joda.time.format.DateTimeFormatter",12,"org.joda.time.format.DateTimeFormatter.isPrinter()Z: I4 Branch 1 IFNULL L147 - true","Branch",210,0,0,"317"
"900871","Time",7,"org.joda.time.format.DateTimeFormatter",12,"org.joda.time.format.DateTimeFormatter.parseMutableDateTime(Ljava/lang/String;)Lorg/joda/time/MutableDateTime;: I101 Branch 41 IFNULL L911 - false","Branch",141,0,0,"669"
"900872","Time",7,"org.joda.time.format.DateTimeFormatter",12,"org.joda.time.format.DateTimeFormatter.printTo(Ljava/io/Writer;JLorg/joda/time/Chronology;)V: Line 651","Line",85,0,0,"85"
"900873","Time",7,"org.joda.time.format.DateTimeFormatter",12,"org.joda.time.format.DateTimeFormatter.isParser()Z: I4 Branch 2 IFNULL L165 - true","Branch",776,0,0,"1998"
"900874","Time",7,"org.joda.time.format.DateTimeFormatter",12,"org.joda.time.format.DateTimeFormatter.parseInto(Lorg/joda/time/ReadWritableInstant;Ljava/lang/String;I)I: I98 Branch 21 IFNULL L716 - true","Branch",141,0,0,"746"
"900875","Time",7,"org.joda.time.format.DateTimeFormatter",12,"org.joda.time.format.DateTimeFormatter.requireParser()Lorg/joda/time/format/DateTimeParser;: I8 Branch 42 IFNONNULL L929 - false","Branch",1248,0,0,"1266"
"900876","Time",7,"org.joda.time.format.DateTimeFormatter",12,"org.joda.time.format.DateTimeFormatter.getZone()Lorg/joda/time/DateTimeZone;: Line 335","Line",22,0,0,"63"
"900877","Time",7,"org.joda.time.format.DateTimeFormatter",12,"org.joda.time.format.DateTimeFormatter.parseDateTime(Ljava/lang/String;)Lorg/joda/time/DateTime;: I81 Branch 34 IFNULL L862 - true","Branch",35291,30357,21057,"61570"
"900878","Time",7,"org.joda.time.format.DateTimeFormatter",12,"org.joda.time.format.DateTimeFormatter.parseDateTime(Ljava/lang/String;)Lorg/joda/time/DateTime;: I101 Branch 35 IFNULL L866 - true","Branch",13,0,0,"5073"
"900879","Time",7,"org.joda.time.format.DateTimeFormatter",12,"org.joda.time.format.DateTimeFormatter.printTo(Ljava/io/Writer;Lorg/joda/time/ReadablePartial;)V: I8 Branch 13 IFNONNULL L553 - false","Branch",1225,0,0,"983"
"900880","Time",7,"org.joda.time.format.DateTimeFormatter",12,"org.joda.time.format.DateTimeFormatter.printTo(Ljava/io/Writer;Lorg/joda/time/ReadablePartial;)V: I8 Branch 13 IFNONNULL L553 - true","Branch",1164,0,0,"963"
"900881","Time",7,"org.joda.time.format.DateTimeFormatter",12,"org.joda.time.format.DateTimeFormatter.printTo(Ljava/lang/Appendable;Lorg/joda/time/ReadableInstant;)V: Line 486","Line",1911,0,0,"1010"
"900882","Time",7,"org.joda.time.format.DateTimeFormatter",12,"org.joda.time.format.DateTimeFormatter.parseMillis(Ljava/lang/String;)J: I43 Branch 25 IF_ICMPLT L749 - true","Branch",361,0,0,"1108"
"900883","Time",7,"org.joda.time.format.DateTimeFormatter",12,"org.joda.time.format.DateTimeFormatter.withPivotYear(Ljava/lang/Integer;)Lorg/joda/time/format/DateTimeFormatter;: I8 Branch 10 IFNULL L369 - false","Branch",192,0,0,"1279"
"900884","Time",7,"org.joda.time.format.DateTimeFormatter",12,"org.joda.time.format.DateTimeFormatter.printTo(Ljava/lang/Appendable;Lorg/joda/time/ReadableInstant;)V: Line 487","Line",2010,0,0,"1076"
"900885","Time",7,"org.joda.time.format.DateTimeFormatter",12,"org.joda.time.format.DateTimeFormatter.parseMillis(Ljava/lang/String;)J: I43 Branch 25 IF_ICMPLT L749 - false","Branch",34,0,0,"4236"
"900886","Time",7,"org.joda.time.format.DateTimeFormatter",12,"org.joda.time.format.DateTimeFormatter.printTo(Ljava/lang/StringBuffer;JLorg/joda/time/Chronology;)V: I43 Branch 15 IFLT L627 - true","Branch",996,0,0,"4753"
"900887","Time",7,"org.joda.time.format.DateTimeFormatter",12,"org.joda.time.format.DateTimeFormatter.printTo(Ljava/io/Writer;JLorg/joda/time/Chronology;)V: I36 Branch 16 IFGE L644 - true","Branch",85,0,0,"3335"
"900888","Time",7,"org.joda.time.format.DateTimeFormatter",12,"org.joda.time.format.DateTimeFormatter.isOffsetParsed()Z: Line 237","Line",85,0,0,"85"
"900889","Time",7,"org.joda.time.format.DateTimeFormatter",12,"org.joda.time.format.DateTimeFormatter.withOffsetParsed()Lorg/joda/time/format/DateTimeFormatter;: I5 Branch 6 IF_ICMPNE L223 - false","Branch",68,0,0,"423"
"900890","Time",7,"org.joda.time.format.DateTimeFormatter",12,"org.joda.time.format.DateTimeFormatter.printTo(Ljava/lang/StringBuffer;JLorg/joda/time/Chronology;)V: I43 Branch 15 IFLT L627 - false","Branch",25416,22974,0,"61779"
"900891","Time",7,"org.joda.time.format.DateTimeFormatter",12,"org.joda.time.format.DateTimeFormatter.printTo(Ljava/io/Writer;JLorg/joda/time/Chronology;)V: I43 Branch 17 IFLT L644 - true","Branch",3414,0,0,"10328"
